,Ring,SMART,STATUS,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
0,1,In,Assessed,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,12066.696999999995,19100.100310313133,79051.39,7033.403310313139,-59951.28968968686,2020
1,1,In,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-307815.81046,-166180.0886669164,6475578.409999999,141635.72179308362,-6641758.498666916,2020
2,1,In,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-127778.48,-214795.824949402,23258.02,-87017.34494940202,-238053.844949402,2020
3,1,In,Assessed,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-227088.0,-421571.6444228883,1157360.13,-194483.6444228883,-1578931.7744228882,2020
4,1,In,Assessed,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,9484410.0,17126019.680639863,4415200.0,7641609.680639863,12710819.680639863,2020
5,1,In,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-6948.0,-11841.673072179681,0.0,-4893.673072179681,-11841.673072179681,2020
6,1,In,Assessed,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-89640.0,-125125.6649538167,5655.67,-35485.6649538167,-130781.3349538167,2020
7,1,In,Assessed,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,2178656.0,3480077.764161255,0.0,1301421.7641612552,3480077.764161255,2020
8,1,In,Assessed,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,843372.0,1027436.9038940335,393691.01,184064.90389403352,633745.8938940335,2020
9,1,In,Assessed,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,59411.0,37232.56422438748,0.0,-22178.435775612517,37232.56422438748,2020
10,1,In,Assessed,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,18054.0,266828.99124334333,0.0,248774.99124334333,266828.99124334333,2020
11,1,In,Assessed,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,56720.0,43670.70874275931,0.0,-13049.291257240693,43670.70874275931,2020
12,1,In,Assessed,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,251428.2953,2290688.6256037173,151236.62,2039260.3303037174,2139452.005603717,2020
13,1,In,Assessed,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,-142823.98476000002,-96528.71279523968,0.0,46295.27196476034,-96528.71279523968,2020
14,1,In,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,1465603.1539800002,2024369.2989663866,11568246.83,558766.1449863864,-9543877.531033613,2020
15,1,In,Assessed,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,-238253.19061,-373474.36845632904,32375.66,-135221.17784632905,-405850.028456329,2020
16,1,In,Assessed,0.0,710-03,"General Office Building [150,001-200,000]",PROFESSIONAL BUILDING,Office,sq. ft.,954465.486,1877890.5156043617,0.0,923425.0296043616,1877890.5156043617,2020
17,1,In,Assessed,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,19791.45,10845.459337939048,0.0,-8945.990662060953,10845.459337939048,2020
18,1,In,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,196528.43233,264117.00661901844,4340700.54,67588.57428901843,-4076583.5333809815,2020
19,1,In,Assessed,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,757768.608,727419.4867381521,0.0,-30349.121261847904,727419.4867381521,2020
20,1,In,Assessed,0.0,851-00,Convenience market,"STORES, ONE STORY",Commercial/Retail,sq. ft.,4714.8,10953.480744630448,0.0,6238.680744630447,10953.480744630448,2020
21,1,In,Assessed,0.0,890-00,Furniture Store (free standing),"WHOLESALE, PRODUCE, MFG",Commercial/Retail,sq. ft.,21589.23,56604.68021433769,0.0,35015.45021433769,56604.68021433769,2020
22,1,In,Assessed,0.0,931-00,Quality Restaurant,"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,308355.63200000004,3438622.831458399,0.0,3130267.199458399,3438622.831458399,2020
23,1,In,Assessed,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,1890000.49,658688.0196082934,198136.61,-1231312.4703917066,460551.40960829344,2020
24,1,In,Assessed,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,308320.0,137309.83505731492,0.0,-171010.16494268508,137309.83505731492,2020
25,1,In,Assessed,0.0,944-00,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,28716.0,62418.16996170397,46749.64000000001,33702.16996170397,15668.529961703964,2020
26,1,In,Bond submitted,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,298800.0,539543.8072136475,9538.16,240743.80721364752,530005.6472136475,2020
27,1,In,Collected,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,34069.461,53927.77514992723,100075.31,19858.314149927224,-46147.53485007277,2020
28,1,In,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-72062.99399999999,-38904.54721811519,2770062.02,33158.4467818848,-2808966.567218115,2020
29,1,In,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-99295.0,-166915.05047133815,40661.740000000005,-67620.05047133815,-207576.79047133814,2020
30,1,In,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-171312.0,-318027.7317576175,274539.41000000003,-146715.7317576175,-592567.1417576175,2020
31,1,In,Collected,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,5796720.0,10467149.859944763,812223.05,4670429.859944763,9654926.809944762,2020
32,1,In,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,31266.0,53287.52882480856,53831.45,22021.528824808564,-543.9211751914336,2020
33,1,In,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-16508.7,-23043.976628994576,0.0,-6535.276628994576,-23043.976628994576,2020
34,1,In,Collected,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,66582.0,81113.43978110791,56507.88,14531.43978110791,24605.559781107913,2020
35,1,In,Collected,0.0,480-00,Amusement Park,TOURIST ATTRACTIONS,Other,acre,148223.34999999998,69252.74322731649,199995.69,-78970.60677268349,-130742.94677268351,2020
36,1,In,Collected,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,1541.2500000000002,1021.2446412277221,2509.12,-520.0053587722781,-1487.8753587722777,2020
37,1,In,Collected,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,37406.0,552841.7661708486,0.0,515435.7661708486,552841.7661708486,2020
38,1,In,Collected,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,-259494.0,-199793.49249812384,0.0,59700.507501876156,-199793.49249812384,2020
39,1,In,Collected,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,-1266.279,-998.2069861398483,0.0,268.07201386015174,-998.2069861398483,2020
40,1,In,Collected,0.0,630-00,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,-183442.04799999998,-123980.75012203274,0.0,59461.29787796724,-123980.75012203274,2020
41,1,In,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,268291.18200000003,370578.09991013084,5890841.199999999,102286.91791013081,-5520263.1000898685,2020
42,1,In,Collected,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,575853.15,902680.0059600583,0.0,326826.8559600583,902680.0059600583,2020
43,1,In,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,53524.450000000004,29330.708263444652,0.0,-24193.741736555352,29330.708263444652,2020
