,Ring,SMART,STATUS,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
0,1,In,Assessed,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-21035.778720000002,-37837.563439872276,0.0,-16801.784719872274,-37837.563439872276,2016
1,1,In,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-350636.5033600001,-215110.9499066748,295736.12,135525.5534533253,-510847.0699066748,2016
2,1,In,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-29958.72,-57228.0173044588,69375.88,-27269.2973044588,-126603.8973044588,2016
3,1,In,Assessed,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-59600.63999999999,-125731.89395068598,0.0,-66131.25395068599,-125731.89395068598,2016
4,1,In,Assessed,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,2164905.5999999996,4442244.012725698,0.0,2277338.412725698,4442244.012725698,2016
5,1,In,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-9171.36,-17762.509608269524,33180.76,-8591.149608269523,-50943.269608269526,2016
6,1,In,Assessed,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,3201566.7199999997,5811391.994521707,0.0,2609825.2745217076,5811391.994521707,2016
7,1,In,Assessed,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,21221.2,219704.61256368246,34484.5,198483.41256368245,185220.11256368246,2016
8,1,In,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,214861.654656,337248.16486703674,8309134.2,122386.51021103674,-7971886.035132963,2016
9,1,In,Assessed,0.0,710-01,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,373878.70784,665993.724862742,0.0,292115.017022742,665993.724862742,2016
10,1,In,Assessed,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,62628.21822399999,95644.13872181703,4303104.4,33015.92049781704,-4207460.261278183,2016
11,1,In,Assessed,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,1046400.0307200002,1141467.0851203494,0.0,95067.05440034927,1141467.0851203494,2016
12,1,In,Assessed,0.0,820-03,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,1513055.9998400002,3092745.9950911556,0.0,1579689.9952511555,3092745.9950911556,2016
13,1,In,Assessed,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,63631.106,25200.238293820737,0.0,-38430.86770617926,25200.238293820737,2016
14,1,In,Assessed,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,67830.4,34327.45876432872,29955.64,-33502.94123567127,4371.818764328724,2016
15,1,In,Assessed,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,26691.878399999998,64748.7906192503,0.0,38056.9122192503,64748.7906192503,2016
16,1,In,Collected,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-160220.08640000003,-98292.94625450917,995319.41,61927.14014549086,-1093612.3562545092,2016
17,1,In,Collected,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-97365.84,-185991.0562394911,168174.27,-88625.2162394911,-354165.3262394911,2016
18,1,In,Collected,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,59600.63999999997,125731.89395068598,414362.04,66131.253950686,-288630.146049314,2016
19,1,In,Collected,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,2300760.0,4721008.313119416,160967.58000000002,2420248.313119416,4560040.733119416,2016
20,1,In,Collected,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,-15285.600000000002,-29604.18268044921,55135.91,-14318.582680449206,-84740.09268044922,2016
21,1,In,Collected,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,10956.0,17378.564576918987,13413.11,6422.564576918987,3965.4545769189863,2016
22,1,In,Collected,0.0,253-00,Congregate Care Facility,"SANITARIUM, CONVALESCENT & REST HOME",Other,unit,150180.80000000002,285735.93385771447,0.0,135555.13385771445,285735.93385771447,2016
23,1,In,Collected,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,1656624.64,3007057.485537395,2288746.79,1350432.845537395,718310.6955373948,2016
24,1,In,Collected,0.0,320-00,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-175856.56,-125236.80693657606,0.0,50619.75306342394,-125236.80693657606,2016
25,1,In,Collected,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,15576.000000000002,261597.05023857192,0.0,246021.05023857192,261597.05023857192,2016
26,1,In,Collected,0.0,530-00,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,36923.04,118009.33599651132,0.0,81086.29599651133,118009.33599651132,2016
27,1,In,Collected,0.0,540-00,Jr./Community College (25 SF/St),COLLEGES,Other,student,109809.92,96075.55923407048,0.0,-13734.360765929523,96075.55923407048,2016
28,1,In,Collected,0.0,550-00,University (20 SF/St),COLLEGES,Other,student,371184.0,222150.99664794953,0.0,-149033.00335205047,222150.99664794953,2016
29,1,In,Collected,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,54567.61552000001,48881.38524284826,99191.21,-5686.23027715175,-50309.82475715175,2016
30,1,In,Collected,0.0,565-00,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,16667.130480000003,172556.0027075162,0.0,155888.8722275162,172556.0027075162,2016
31,1,In,Collected,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-6833.3413631999865,-10725.654320864443,1260696.1400000001,-3892.312957664457,-1271421.7943208646,2016
32,1,In,Collected,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,291326.728,181412.82901195565,0.0,-109913.89898804436,181412.82901195565,2016
33,1,In,Collected,0.0,820-00,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,428471.1802184,654349.7190441372,1513370.5199999998,225878.53882573714,-859020.8009558626,2016
34,1,In,Collected,0.0,820-01,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,795596.82048,867878.0169563368,2754039.14,72281.1964763368,-1886161.1230436633,2016
35,1,In,Collected,0.0,820-02,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,12057.71952,10297.484603606805,19593.78,-1760.2349163931958,-9296.295396393194,2016
36,1,In,Collected,0.0,911-00,Bank (Walk-in),"RESTAURANTS, CAFETERIAS",Commercial/Retail,sq. ft.,15165.048800000002,2103.2250248603746,0.0,-13061.823775139628,2103.2250248603746,2016
37,1,In,Collected,0.0,932-00,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,138333.2104,54784.995659658045,52383.79,-83548.21474034197,2401.205659658044,2016
38,1,In,Collected,0.0,932-01,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,315163.2,159497.09499035665,240354.48,-155666.10500964336,-80857.38500964336,2016
39,1,In,Collected,0.0,937-00,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,23531.80544,57083.12920110917,0.0,33551.323761109175,57083.12920110917,2016
40,2,In,Assessed,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-2137.0447999999997,-4572.020837276266,8347.5,-2434.9760372762667,-12919.520837276266,2016
41,2,In,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,219618.24192000003,160252.1290054066,629309.45,-59366.112914593425,-469057.3209945933,2016
42,2,In,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,499.3119999999999,1040.3237169188487,45801.74,541.0117169188488,-44761.41628308115,2016
43,2,In,Assessed,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,-48556.992000000006,-111726.79986087585,51304.969999999994,-63169.807860875844,-163031.76986087585,2016
44,2,In,Assessed,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1472486.4,3295533.943934457,4.6499999999999995,1823047.543934457,3295529.293934457,2016
45,2,In,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,30571.2,64579.41717314046,172846.05,34008.21717314045,-108266.63282685954,2016
46,2,In,Assessed,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,19720.8,34119.09139386395,64581.659999999996,14398.29139386395,-30462.568606136047,2016
47,2,In,Assessed,0.0,311-00,All Suites Hotel,"HOTELS, MOTELS",Commercial/Retail,room,52081.92,78641.4199569164,0.0,26559.499956916407,78641.4199569164,2016
48,2,In,Assessed,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,7341.38064,6574.788353415101,0.0,-766.5922865848997,6574.788353415101,2016
49,2,In,Assessed,0.0,560-00,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,9476.448960000002,10096.809496411845,1587.39,620.360536411843,8509.419496411845,2016
50,2,In,Assessed,0.0,610-00,Hospital,HOSPITALS,Other,sq. ft.,-1001304.9261599999,-1262343.5884064932,0.0,-261038.66224649327,-1262343.5884064932,2016
51,2,In,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,-319796.20992000005,-630269.7371465521,1054644.47,-310473.527226552,-1684914.207146552,2016
52,2,In,Assessed,0.0,710-03,"General Office Building [150,001-200,000]",PROFESSIONAL BUILDING,Office,sq. ft.,853815.1221600001,2396920.7396120117,1523187.14,1543105.6174520114,873733.5996120118,2016
53,2,In,Assessed,0.0,720-00,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,980921.4800000001,766980.5885373475,0.0,-213940.8914626526,766980.5885373475,2016
