,Ring,SMART,STATUS,PED_ORIENTED,CAT_CODE,LANDUSE,SPC_LU,GN_VA_LU,UNITS,RIF_CALCULATED,MF_CALCULATED,RIF_ACTUAL,DIFF_MF_RF_CALC,DIFF_MF_RF_ACTUAL,YEAR
0,1,In,Assessed,0.0,140-00,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-14741.69151,-25642.075051115284,0.0,-10900.383541115283,-25642.075051115284,2017
1,1,In,Assessed,0.0,150-00,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,-39561.27812,-23470.21052512929,25885.590000000004,16091.067594870714,-49355.80052512929,2017
2,1,In,Assessed,0.0,210-00,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,-41306.72,-76304.02307261173,385181.07,-34997.30307261173,-461485.0930726117,2017
3,1,In,Assessed,0.0,220-00,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,159519.36,325423.72551942256,446588.12000000005,165904.36551942257,-121164.3944805775,2017
4,1,In,Assessed,0.0,222-00,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,199399.2,395665.4586233415,0.0,196266.2586233415,395665.4586233415,2017
5,1,In,Assessed,0.0,230-00,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,3161.34,5920.836536089842,0.0,2759.4965360898423,5920.836536089842,2017
6,1,In,Assessed,0.0,231-00,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,-4531.8,-6951.425830767595,0.0,-2419.6258307675944,-6951.425830767595,2017
7,1,In,Assessed,0.0,310-00,Hotel,"HOTELS, MOTELS",Commercial/Retail,room,976852.24,1714698.5100114923,1544756.62,737846.2700114923,169941.89001149219,2017
8,1,In,Assessed,0.0,490-00,Tennis Courts,OUTDOOR RECREATIONAL,Other,court,138589.36000000002,98592.27867709304,0.0,-39997.081322906975,98592.27867709304,2017
9,1,In,Assessed,0.0,492-00,Health/Fitness,OUTDOOR RECREATIONAL,Other,sq. ft.,5493.45888,4000.011010760742,0.0,-1493.4478692392581,4000.011010760742,2017
10,1,In,Assessed,0.0,520-00,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,9556.820000000002,155214.24980821932,0.0,145657.4298082193,155214.24980821932,2017
11,1,In,Assessed,0.0,710-00,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,178123.77208080003,270367.09987129766,183703.41,92243.32779049763,86663.68987129765,2017
